level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1211,1212,529.0,56.0,23.0,167,67.72500000000001,7.004000000000001,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.53'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.3'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,93894.0,71.715,3.2640000000000002,,,,,,,,,,,62.36666666666667,,,,7.0,0.0,8.0,0.0,0.0174506,0.02122129,0.00377069,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,0.7184609056987838,0.0,-43.14761269720535,M. Kovacic,72.0,Man City
1212,1213,529.5,56.0,24.0,167,71.715,3.2640000000000002,62.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,331254.0,70.875,7.48,,,,,,530.0,,,,,62.38333333333333,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,Man City,Chelsea,47.0,Phil Foden,Sub,,0.0,2.0871977919881743,101.26811074457684,P. Foden,72.0,Man City
1213,1214,530.0,56.0,25.0,167,70.875,7.48,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.51'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,331254.0,58.589999999999996,16.456,,,,,,,,,,,62.4,,,,8.0,0.0,6.0,1.0,0.02122129,0.01611813,-0.005103159999999999,Man City,Chelsea,47.0,Phil Foden,Sub,,-6.396967705056433,0.0,143.8463752646584,P. Foden,72.0,Man City
1214,1215,530.5,56.0,26.5,167,58.589999999999996,16.456,62.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,444791.0,57.96000000000001,21.284000000000002,,,,,,531.0,,,,,62.425,,,,6.0,1.0,6.0,2.0,0.01611813,0.01685596,0.0007378299999999983,Man City,Chelsea,82.0,Rico Lewis,DMC,True,0.0,0.8869073465322828,97.43445200287898,R. Lewis,72.0,Man City
1215,1216,531.0,56.0,28.0,167,57.96000000000001,21.284000000000002,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.09'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}]","[91, 117, 30, 35, 37, 216, 218]",True,444791.0,47.88,38.964,,,,,,,,,,,62.45,,,,6.0,2.0,5.0,4.0,0.01685596,0.01484598,-0.0020099799999999998,Man City,Chelsea,82.0,Rico Lewis,DMC,True,-8.606878658141511,0.0,119.68901024735425,R. Lewis,72.0,Man City
1216,1217,532.0,56.0,31.0,167,48.510000000000005,39.372,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.00'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.1'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,313171.0,65.31,65.348,,,,,,,,,,,62.5,,,,5.0,4.0,7.0,7.0,0.01484598,0.0174506,0.00260462,Man City,Chelsea,3.0,Ruben Dias,DC,True,6.168246970847306,0.0,57.10719693239234,R. Dias,72.0,Man City
1217,1218,532.5,56.0,33.0,167,65.31,65.348,62.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,388098.0,70.98,63.51200000000001,,,,,,533.0,,,,,62.53333333333333,,,,7.0,7.0,8.0,7.0,0.0174506,0.02122129,0.00377069,Man City,Chelsea,11.0,Jeremy Doku,AMR,True,0.0,5.539749663596076,-17.942447089158595,J. Doku,72.0,Man City
1218,1219,533.0,56.0,35.0,167,70.98,63.51200000000001,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.7'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,388098.0,65.10000000000001,54.196000000000005,,,,,,,,,,,62.56666666666667,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Man City,Chelsea,11.0,Jeremy Doku,AMR,True,0.31674563129682554,0.0,-122.25898076087582,J. Doku,72.0,Man City
1219,1220,534.0,56.0,37.0,167,65.625,51.476000000000006,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.04'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.1'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,402664.0,69.405,40.46,,,,,,,,,,,62.6,,,,7.0,6.0,7.0,4.0,0.01870347,0.0199707,0.0012672300000000011,Man City,Chelsea,24.0,Josko Gvardiol,DC,True,6.9025598929214524,0.0,-71.06099573975995,J. Gvardiol,72.0,Man City
1220,1221,535.0,56.0,40.0,167,69.405,40.528000000000006,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.79'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,444791.0,59.010000000000005,32.64,,,,,,,,,,,62.65,,,,8.0,4.0,6.0,3.0,0.02385149,0.01689528,-0.006956210000000001,Man City,Chelsea,82.0,Rico Lewis,DMC,True,-9.821448519652073,0.0,-142.8078147980966,R. Lewis,72.0,Man City
1221,1222,536.0,56.0,41.0,167,58.38,33.456,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,93894.0,55.33500000000001,23.664,,,,,,,,,,,62.666666666666664,,,,6.0,3.0,6.0,2.0,0.01689528,0.01685596,-3.931999999999894e-05,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,-4.105961025199136,0.0,-107.2740291846358,M. Kovacic,72.0,Man City
1222,1223,537.0,56.0,44.0,167,55.33500000000001,23.664,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,297390.0,67.30499999999999,4.148,,,,,,,,,,,62.71666666666667,,,,6.0,2.0,7.0,0.0,0.01685596,0.0174506,0.0005946400000000004,Man City,Chelsea,25.0,Manuel Akanji,DC,True,2.6453025303469033,0.0,-58.4774245340343,M. Akanji,72.0,Man City
1223,1224,538.0,56.0,46.0,167,67.30499999999999,4.148,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.6'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,331254.0,77.28,3.468,,,,,,,,,,,62.75,,,,7.0,0.0,8.0,0.0,0.0174506,0.02122129,0.00377069,Man City,Chelsea,47.0,Phil Foden,Sub,,6.845483355071245,0.0,-3.8998440419746796,P. Foden,72.0,Man City
1224,1225,538.5,56.0,48.0,167,77.28,3.468,62.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136741.0,81.58500000000001,3.3320000000000003,,,,,,539.0,,,,,62.78333333333333,,,,8.0,0.0,9.0,0.0,0.02122129,0.02756312,0.00634183,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,0.0,2.6535274639011206,-1.8094391045972047,B. Silva,72.0,Man City
1225,1226,539.0,56.0,50.0,167,81.58500000000001,3.3320000000000003,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.25'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.5'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,136741.0,77.175,8.772,,,,,,,,,,,62.81666666666667,,,,9.0,0.0,8.0,0.0,0.02756312,0.02122129,-0.00634183,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,1.0257665311205244,0.0,129.03036009168193,B. Silva,72.0,Man City
1226,1227,539.5,56.0,51.0,167,77.175,8.772,62.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,331254.0,81.165,11.016,,,,,,540.0,,,,,62.833333333333336,,,,8.0,1.0,9.0,1.0,0.02401521,0.02953272,0.00551751,Man City,Chelsea,47.0,Phil Foden,Sub,,0.0,4.4475542173505005,29.353662740319727,P. Foden,72.0,Man City
1227,1228,540.0,56.0,52.0,167,81.165,11.016,62.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.53'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.2'}]","[91, 120, 29, 36, 37, 217, 218]",True,331254.0,91.665,17.136,,,,,,,,,,,62.85,,,,,,,,,,,Man City,Chelsea,47.0,Phil Foden,Sub,,11.612274680311614,0.0,30.23607619085648,P. Foden,72.0,Man City
1228,1229,536.0,56.0,52.0,15,13.65,51.748,62.0,SecondHalf,Interception,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 102, 56]",True,421351.0,,,,,,,,,,,,,62.85,,,,,,,,,,,Chelsea,Man City,6.0,Levi Colwill,DC,True,0.0,0.0,,L. Colwill,72.0,Man City
1229,1230,541.0,56.0,54.0,167,79.905,8.976,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,136741.0,82.84500000000001,13.804000000000002,,,,,,,,,,,62.88333333333333,,,,9.0,1.0,9.0,1.0,0.02953272,0.02953272,0.0,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,5.460820538539586,0.0,58.660766792859924,B. Silva,72.0,Man City
1230,1231,542.0,56.0,55.0,167,82.84500000000001,13.804000000000002,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.34'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.1'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,331254.0,79.905,6.324000000000001,,,,,,,,,,,62.9,,,,9.0,1.0,9.0,0.0,0.02953272,0.02756312,-0.0019695999999999984,Man City,Chelsea,47.0,Phil Foden,Sub,,-7.380636407573249,0.0,-111.45721532106528,P. Foden,72.0,Man City
1231,1232,543.0,56.0,57.0,167,78.75,5.644000000000001,62.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.02'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.0'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,136741.0,63.315,7.48,,,,,,,,,,,62.93333333333334,,,,9.0,0.0,7.0,0.0,0.02756312,0.0174506,-0.01011252,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,-10.764988789623082,0.0,173.21651578087076,B. Silva,72.0,Man City
1232,1233,544.0,57.0,0.0,167,63.315,7.48,63.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.42'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,297390.0,73.71000000000001,12.172,,,,,,,,,,,62.983333333333334,,,,7.0,0.0,8.0,1.0,0.0174506,0.02401521,0.0065646099999999985,Man City,Chelsea,25.0,Manuel Akanji,DC,True,11.254615181901805,0.0,24.293029053060256,M. Akanji,72.0,Man City
1233,1234,545.0,57.0,3.0,167,73.605,11.832,63.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.90'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.3'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,331254.0,88.935,5.644000000000001,,,,,,,,,,,63.03333333333333,,,,8.0,1.0,10.0,0.0,0.02401521,0.03485072,0.010835510000000003,Man City,Chelsea,47.0,Phil Foden,Sub,,5.842023390818433,0.0,-21.98161263336137,P. Foden,72.0,Man City
1234,1235,545.5,57.0,5.0,167,88.935,5.644000000000001,63.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136741.0,92.29500000000002,15.3,,,,,,546.0,,,,,63.06666666666666,,,,10.0,0.0,10.0,1.0,0.03485072,0.04066992,0.005819199999999997,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,0.0,9.982919964435858,70.81362771478912,B. Silva,72.0,Man City
1235,1236,546.0,57.0,7.0,167,92.29500000000002,15.3,63.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.2'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.24'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}]","[91, 138, 126, 36, 37, 217, 218]",True,136741.0,96.81,28.492,,,,,,,,,,,63.1,,,,,,,,,,,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,12.737814843401539,0.0,71.10634128064534,B. Silva,72.0,Man City
1236,1237,537.0,57.0,8.0,15,8.085,41.004,63.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 94, 95, 215]",True,421351.0,11.655,52.02,,,,,,,,,,,63.11666666666667,,,,,,,,,,,Chelsea,Man City,6.0,Levi Colwill,DC,True,0.0,0.0,72.04383484737328,L. Colwill,73.0,Chelsea
1237,1238,538.0,57.0,10.0,15,11.445,53.244,63.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.35'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.2'}]","[91, 94, 95, 215]",True,363496.0,28.56,59.568,,,,,,,,,,,63.15,,,,,,,,,,,Chelsea,Man City,3.0,Marc Cucurella,DL,True,0.0,0.0,20.279293452703733,M. Cucurella,73.0,Chelsea
1238,1239,547.0,57.0,12.0,167,70.455,11.152,63.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,297390.0,,,,,,,,,,,,,63.18333333333334,,,,,,,,,,,Man City,Chelsea,25.0,Manuel Akanji,DC,True,0.0,0.0,,M. Akanji,73.0,Chelsea
1239,1240,540.0,57.0,31.0,15,34.230000000000004,68.0,63.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.08'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 36, 38, 216]",True,363496.0,36.645,62.424,,,,,,,,,,,63.5,,,,3.0,7.0,4.0,7.0,0.00977659,0.01126267,0.0014860800000000007,Chelsea,Man City,3.0,Marc Cucurella,DL,True,4.484398226710752,0.0,-66.58226599127951,M. Cucurella,73.0,Chelsea
1240,1241,840.0,57.0,32.0,15,36.75,60.18000000000001,63.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.75'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 118, 120, 29, 35, 37, 216, 218]",True,369430.0,35.175000000000004,68.0,,,,,,,,,,,63.516666666666666,,,,,,,,,,,Chelsea,Man City,8.0,Enzo Fernandez,AMC,True,-4.563990424917222,0.0,101.38740674452131,E. Fernandez,73.0,Chelsea
1241,1242,541.0,57.0,59.0,15,0.0,0.0,63.0,SecondHalf,SubstitutionOff,Successful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '542'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Forward'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '18'}]",[214],False,300945.0,,,,,,,,542.0,337916.0,,,,63.96666666666667,,,,,,,,,,,Chelsea,Man City,18.0,Christopher Nkunku,AML,True,0.0,0.0,,C. Nkunku,73.0,Chelsea
1242,1243,542.0,57.0,59.0,15,0.0,0.0,63.0,SecondHalf,SubstitutionOn,Successful,"[{'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '19'}, {'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '11'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '541'}]",[213],False,337916.0,,,,,,,,541.0,300945.0,,,,63.96666666666667,,,,,,,,,,,Chelsea,Man City,19.0,Pedro Neto,Sub,,0.0,0.0,,P. Neto,73.0,Chelsea
1243,1244,550.0,58.0,17.0,167,69.3,0.0,64.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.28'}]","[91, 212, 36, 37, 217]",True,444791.0,71.61,6.664000000000001,,,,,,,,,,,64.26666666666667,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,Man City,Chelsea,82.0,Rico Lewis,DMC,True,6.1473755606915645,0.0,70.88170642274453,R. Lewis,74.0,Man City
1244,1245,551.0,58.0,17.0,167,71.61,6.664000000000001,64.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.81'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,136741.0,67.41000000000001,3.3320000000000003,,,,,,,,,,,64.26666666666667,,,,8.0,0.0,7.0,0.0,0.02122129,0.0174506,-0.00377069,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,-5.36061420747744,0.0,-141.57386002428578,B. Silva,74.0,Man City
